;employer_id;industry_id
13928;535997;11.453
13929;3682;41.515
13930;3682;41.522
13931;3682;42.610
13932;3682;42.609
13933;1046892;7.540
13934;1046892;7.539
13935;1935;7.538
13936;1935;9.401
13937;1935;9.400
13938;1171877;7.540
13939;1171877;7.539
13940;1894402;7.540
13941;1011638;7.540
13942;1511056;15.548
13943;1511056;15.544
13944;1511056;15.543
13945;566889;388.493
13946;566889;388.495
13947;837666;388.489
13948;837666;388.488
13949;837666;388.487
13950;837666;48.684
13951;3722;15.542
13952;3722;15.543
13953;687817;15.549
13954;687817;15.548
13955;687817;15.547
13956;687817;15.544
13957;1006623;7.540
13958;1118913;13.664
13959;1118913;51.667
13960;1118913;51.671
13961;3629463;43.650
13962;3629463;7.541
13963;3629463;7.540
13964;3629463;7.539
13965;2193903;7.541
13966;2193903;7.540
13967;2335346;48.678
13968;60975;7.539
13969;4456553;13.662
13970;4456553;13.661
13971;3961650;15.542
13972;813589;41.526
13973;813589;42.590
13974;813589;42.589
13975;3813848;7.540
13976;7400;44.390
13977;7400;44.392
13978;7400;8.486
13979;7400;8.484
13980;7400;7.540
13981;4557756;44.391
13982;553365;8.486
13983;553365;9.400
13984;4111904;7.540
13985;4111904;7.539
13986;3499404;7.541
13987;3499404;7.540
13988;3499404;7.539
13989;5217744;5.465
13990;1758776;41.526
13991;1758776;42.604
13992;1758776;42.603
13993;1758776;11.459
13994;848357;13.659
13995;848357;13.663
13996;848357;13.658
13997;848357;13.655
13998;848357;46.475
13999;4343732;34.424
14000;4343732;34.423
14001;631357;388.510
14002;631357;388.509
14003;631357;388.508
14004;3169316;7.539
14005;4606312;7.540
14006;1471943;7.540
14007;2017370;48.683
14008;3898979;7.541
14009;3898979;7.540
14010;3898979;11.459
14011;1365895;34.422
14012;1365895;34.424
14013;1365895;36.403
14014;1365895;33.428
14015;921;388.493
14016;921;388.495
14017;1747647;11.453
14018;1747647;11.458
14019;1747647;11.459
14020;1747647;7.541
14021;58138;46.471
14022;58138;46.476
14023;58138;46.475
14024;898;7.539
14025;108647;51.668
14026;4622856;7.541
14027;4622856;7.540
14028;4622856;7.539
14029;2552030;50.528
14030;2552030;49.415
14031;41848;33.437
14032;41848;11.685
14033;41848;24.639
14034;3892581;15.548
14035;131398;13.661
14036;131398;13.666
14037;131398;13.664
14038;131398;13.654
14039;131398;43.648
14040;34805;44.394
14041;1983777;42.594
14042;1983777;42.593
14043;1983777;41.513
14044;1150285;5.468
14045;1150285;5.462
14046;1150285;5.461
14047;1150285;5.463
14048;18506;41.517
14049;18506;41.516
14050;18506;41.515
14051;18506;41.514
14052;6848;49.409
14053;6848;388.489
14054;6848;388.488
14055;6848;48.679
14056;3083678;36.403
14057;5980087;50.528
14058;2117946;7.541
14059;2117946;7.540
14060;5520448;44.398
14061;5520448;43.642
14062;5520448;43.641
14063;4577988;7.539
14064;222828;29.533
14065;222828;29.531
14066;4000827;7.540
14067;4000827;7.539
14068;5820038;7.540
14069;5909171;43.648
14070;2256489;7.540
14071;2256489;7.539
14072;4596707;44.391
14073;4000539;13.660
14074;6244;42.598
14075;6244;42.597
14076;6244;42.599
14077;6244;42.594
14078;1759352;41.525
14079;1759352;7.541
14080;1759352;8.480
14081;4482374;11.453
14082;4482374;11.458
14083;4482374;11.457
14084;4482374;11.459
14085;763227;15.547
14086;763227;15.546
14087;763227;15.545
14088;4870566;42.596
14089;4870566;41.515
14090;4870566;41.525
14091;4870566;11.459
14092;547461;7.541
14093;639558;13.654
14094;1473395;7.540
14095;1473395;7.539
14096;1365842;11.459
14097;687306;42.590
14098;687306;27.588
14099;687306;27.561
14100;687306;27.559
14101;3567449;388.500
14102;3567449;388.503
14103;867062;45.535
14104;570230;11.459
14105;2481715;42.602
14106;2481715;42.590
14107;1441356;27.573
14108;1441356;27.572
14109;410361;8.481
14110;410361;24.639
14111;3520461;51.674
14112;5471227;43.647
14113;5456601;7.539
14114;48962;27.563
14115;48962;27.562
14116;48962;41.524
14117;1083503;13.659
14118;1083503;13.663
14119;5220653;7.539
14120;1181826;24.639
14121;886982;42.595
14122;886982;48.679
14123;1434021;42.594
14124;1434021;42.593
14125;5176811;13.659
14126;844660;45.537
14127;844660;45.535
14128;844660;24.637
14129;1271;27.578
14130;1271;27.576
14131;5941143;8.482
14132;5941143;8.479
14133;972835;5.464
14134;47589;42.596
14135;47589;41.515
14136;2319594;44.393
14137;2319594;44.391
14138;4051849;8.486
14139;4051849;8.483
14140;4051849;8.478
14141;4051849;8.481
14142;4051849;8.480
14143;2277289;27.568
14144;43830;43.650
14145;3317774;7.540
14146;1200021;11.458
14147;1200021;11.460
14148;1200021;11.459
14149;1200021;44.393
14150;109969;44.393
14151;109969;44.392
14152;109969;7.540
14153;109969;7.539
14154;2884476;44.393
14155;2884476;7.540
14156;2884476;7.539
14157;3573325;36.403
14158;1792518;13.661
14159;1792518;13.660
14160;1164124;7.540
14161;1370519;42.590
14162;48609;7.539
14163;1971038;48.681
14164;36468;388.501
14165;36468;388.504
14166;36468;388.510
14167;36468;47.615
14168;36468;19.621
14169;2611867;8.483
14170;2611867;8.482
14171;2611867;41.526
14172;2611867;7.539
14173;5297574;50.528
14174;2374989;7.540
14175;2374989;7.539
14176;198;42.600
14177;198;42.599
14178;198;13.663
14179;198;34.418
14180;5462385;49.415
14181;2574251;7.540
14182;2574251;7.539
14183;737058;9.399
14184;917482;47.612
14185;917482;388.489
14186;917482;388.488
14187;917482;44.391
14188;917482;48.684
14189;33397;19.625
14190;33397;19.624
14191;33397;42.608
14192;33397;42.607
14193;854502;388.502
14194;854502;388.504
14195;854502;388.487
14196;854502;388.503
14197;854502;24.639
14198;1787138;24.633
14199;166863;43.646
14200;1720902;42.599
14201;1108991;46.473
14202;1108991;46.472
14203;1108991;46.477
14204;1108991;24.639
14205;1542528;15.548
14206;1542528;15.542
14207;1731030;8.485
14208;1731030;388.491
14209;1731030;7.539
14210;1493980;7.539
14211;1493980;43.642
14212;240256;46.473
14213;240256;46.476
14214;5270650;48.681
14215;6983;7.540
14216;272;5.467
14217;272;5.461
14218;272;5.465
14219;272;5.464
14220;272;5.463
14221;2698584;29.533
14222;2698584;29.531
14223;1259888;13.659
14224;1259888;13.663
14225;1259888;13.658
14226;1259888;13.656
14227;1259888;13.655
14228;1614762;13.663
14229;2923613;41.525
14230;883893;13.662
14231;883893;13.659
14232;883893;13.663
14233;883893;13.658
14234;883893;36.403
14235;2638651;50.528
14236;2638651;50.527
14237;1612763;11.460
14238;1612763;42.592
14239;1612763;51.671
14240;4226855;44.390
14241;4226855;44.393
14242;4226855;44.392
14243;4226855;44.391
14244;895829;7.538
14245;895829;7.541
14246;895829;7.540
14247;895829;7.539
14248;895829;11.459
14249;52909;42.590
14250;52909;42.589
14251;52909;19.625
14252;52909;19.624
14253;1802051;29.531
14254;1802051;7.540
14255;20224;42.596
14256;20224;42.595
14257;20224;41.515
14258;114553;388.502
14259;114553;388.499
14260;114553;33.437
14261;114553;24.639
14262;3807759;7.541
14263;3807759;7.539
14264;3112665;13.655
14265;6012234;44.393
14266;6012234;43.641
14267;1469773;7.540
14268;1469773;7.539
14269;988056;5.461
14270;988056;44.396
14271;2103651;388.501
14272;2103651;388.505
14273;2103651;388.504
14274;2103651;388.498
14275;2103651;388.495
14276;5326986;48.680
14277;5326986;48.679
14278;5419265;13.659
14279;5419265;13.658
14280;5419265;13.655
14281;2380398;11.452
14282;2380398;11.460
14283;1908181;5.462
14284;1908181;5.461
14285;1908181;5.466
14286;1908181;48.683
14287;1423951;8.482
14288;1423951;8.481
14289;1423951;388.498
14290;1423951;388.497
14291;1423951;388.496
14292;2855097;47.616
14293;1882754;13.660
14294;1882754;13.664
14295;1882754;13.654
14296;1882754;33.440
14297;1882754;389.530
14298;805035;7.540
14299;805035;7.539
14300;1031239;19.625
14301;1031239;19.624
14302;2021437;5.462
14303;1400150;47.619
14304;99456;43.647
14305;5110606;7.540
14306;5124524;43.650
14307;2626968;49.409
14308;2626968;49.411
14309;2626968;5.462
14310;2626968;11.459
14311;2626968;50.528
14312;5442480;13.662
14313;5442480;13.660
14314;5442480;13.659
14315;5442480;13.658
14316;5442480;13.655
14317;1920877;7.540
14318;1920877;7.539
14319;1942792;41.518
14320;1942792;41.515
14321;902760;41.517
14322;902760;29.533
14323;902760;29.531
14324;902760;27.573
14325;902760;27.578
14326;24288;42.590
14327;24288;42.589
14328;1056365;41.517
14329;1056365;27.573
14330;1056365;27.572
14331;229264;41.518
14332;229264;42.599
14333;229264;34.418
14334;86890;7.540
14335;142683;48.681
14336;237251;7.541
14337;237251;7.540
14338;237251;7.539
14339;189553;41.518
14340;189553;42.599
14341;189553;34.418
14342;1794521;19.622
14343;1794521;19.620
14344;1794521;42.593
14345;1482365;43.650
14346;1105861;7.540
14347;245063;11.459
14348;35143;41.517
14349;35143;5.466
14350;35143;27.578
14351;35143;27.577
14352;35143;27.576
14353;2621820;13.660
14354;2621820;13.659
14355;2621820;13.663
14356;627676;48.681
14357;759265;388.492
14358;556367;7.539
14359;5523568;7.541
14360;2854137;41.517
14361;2854137;41.519
14362;2854137;7.541
14363;2854137;7.540
14364;2854137;7.539
14365;2670837;7.541
14366;2670837;7.540
14367;2670837;7.539
14368;64751;41.517
14369;95747;7.540
14370;95747;7.539
14371;782190;42.598
14372;782190;42.590
14373;782190;42.606
14374;782190;8.483
14375;782190;8.480
14376;2238595;13.664
14377;3357212;13.661
14378;882280;7.539
14379;3793;48.676
14380;3793;48.684
14381;3793;48.683
14382;6015920;11.454
14383;6015920;11.453
14384;6015920;11.458
14385;6015920;11.455
14386;6015920;49.413
14387;2587904;42.590
14388;2587904;42.589
14389;2587904;41.525
14390;1875065;48.681
14391;4060729;7.540
14392;1946;8.483
14393;1946;8.482
14394;1946;8.481
14395;2701741;13.661
14396;2701741;13.660
14397;2701741;13.663
14398;2701741;51.672
14399;30307;41.516
14400;30307;42.590
14401;30307;42.589
14402;2594162;42.594
14403;2594162;42.593
14404;2594162;41.513
14405;2331818;7.539
14406;923083;7.540
14407;1729365;48.683
14408;222211;8.484
14409;222211;7.540
14410;222211;9.402
14411;1204645;48.676
14412;641605;11.453
14413;641605;11.456
14414;641605;11.459
14415;641605;52.653
14416;2888597;7.539
14417;2083226;388.506
14418;2083226;388.503
14419;2665396;5.466
14420;484411;7.540
14421;2772682;43.650
14422;2772682;7.540
14423;2623477;42.600
14424;2623477;42.599
14425;2623477;19.622
14426;2623477;19.623
14427;3008507;44.392
14428;18655;42.590
14429;18655;42.589
14430;3519123;39.444
14431;3519123;39.449
14432;1770428;41.525
14433;130302;5.467
14434;130302;5.462
14435;130302;11.460
14436;1939886;7.541
14437;1939886;11.459
14438;1787236;11.459
14439;594217;7.539
14440;21891;8.486
14441;21891;8.483
14442;21891;8.481
14443;3870575;13.660
14444;3870575;13.666
14445;3870575;13.665
14446;3870575;13.664
14447;3870575;13.654
14448;21022;7.539
14449;3002565;7.541
14450;779168;7.541
14451;2029927;7.541
14452;2029927;7.540
14453;2029927;7.539
14454;2212755;8.483
14455;1010601;7.540
14456;1010601;7.539
14457;4546651;7.540
14458;4546651;7.539
14459;5398149;15.549
14460;5398149;15.548
14461;5398149;15.544
14462;5398149;15.543
14463;3908202;7.540
14464;3908202;7.539
14465;138327;13.661
14466;138327;13.660
14467;138327;13.663
14468;138327;13.654
14469;2398038;11.456
14470;5807138;27.573
14471;5807138;27.562
14472;5807138;27.578
14473;533758;41.517
14474;533758;27.569
14475;533758;27.568
14476;1390016;49.412
14477;1390016;39.448
14478;3819787;7.540
14479;583970;50.528
14480;100502;7.541
14481;100502;7.539
14482;100502;11.685
14483;100502;11.459
14484;2812717;44.393
14485;2812717;44.391
14486;4662189;7.541
14487;4662189;7.539
14488;4026812;44.393
14489;4026812;44.391
14490;3759236;8.479
14491;774643;15.548
14492;774643;15.544
14493;1762807;50.527
14494;2150698;27.564
14495;2150698;27.558
14496;2150698;27.578
14497;2675972;8.485
14498;2675972;8.482
14499;2675972;8.479
14500;2675972;51.673
14501;110268;13.654
14502;1320852;388.510
14503;1320852;388.493
14504;1320852;388.508
14505;2848589;8.485
14506;2848589;44.393
14507;2848589;9.401
14508;2848589;9.400
14509;2848589;9.399
14510;2785154;13.659
14511;2785154;13.658
14512;2785154;13.656
14513;2785154;13.655
14514;2785154;8.482
14515;2723529;44.391
14516;2674537;44.390
14517;2674537;8.485
14518;2674537;8.482
14519;2674537;13.660
14520;4050076;7.540
14521;2851031;7.540
14522;2851031;7.539
14523;4015745;27.566
14524;4015745;27.581
14525;4015745;27.580
14526;4015745;27.586
14527;4015745;27.585
14528;2095819;7.540
14529;2095819;7.539
14530;2592237;7.540
14531;1645991;51.675
14532;1645991;46.471
14533;1645991;46.475
14534;3101593;11.453
14535;3101593;41.516
14536;3101593;44.393
14537;3101593;42.590
14538;3101593;50.528
14539;3482798;7.541
14540;3482798;7.540
14541;3482798;11.459
14542;27003;7.540
14543;6867;19.625
14544;6867;19.624
14545;1120251;44.393
14546;1120251;7.540
14547;1120251;7.539
14548;3572132;7.540
14549;3572132;7.539
14550;1319871;41.516
14551;1319871;42.590
14552;4500045;44.393
14553;4500045;48.680
14554;557364;41.518
14555;557364;41.525
14556;557364;42.599
14557;557364;13.663
14558;1167096;5.462
14559;3201920;44.391
14560;1915517;44.398
14561;575305;42.605
14562;1022981;7.541
14563;2737558;7.540
14564;1670675;44.393
14565;1670675;44.392
14566;1670675;7.541
14567;1670675;7.540
14568;1135351;7.539
14569;911764;7.540
14570;109615;44.393
14571;109615;44.398
14572;109615;43.642
14573;5069252;7.541
14574;5069252;7.540
14575;5069252;7.539
14576;5069252;11.459
14577;5325421;8.485
14578;5325421;8.479
14579;5325421;49.409
14580;4846919;44.393
14581;4846919;44.391
14582;4613773;11.459
14583;4652764;388.489
14584;4652764;388.488
14585;4652764;388.487
14586;5831785;7.541
14587;1807901;388.499
14588;1807901;388.497
14589;2204857;49.412
14590;5243801;7.539
14591;4833;7.539
14592;853939;11.453
14593;853939;11.455
14594;853939;7.540
14595;853939;7.539
14596;3666784;13.661
14597;3666784;13.660
14598;3666784;13.659
14599;3666784;13.658
14600;3666784;13.655
14601;38322;34.422
14602;38322;45.536
14603;5638044;15.549
14604;5638044;15.544
14605;5638044;15.543
14606;1963113;48.681
14607;5550080;7.540
14608;5550080;7.539
14609;102501;7.540
14610;1891995;7.541
14611;1891995;7.540
14612;1891995;11.459
14613;734615;42.596
14614;734615;42.595
14615;734615;42.600
14616;734615;34.425
14617;734615;34.424
14618;4110446;13.662
14619;4110446;13.661
14620;4110446;13.664
14621;628641;41.518
14622;628641;41.515
14623;628641;41.512
14624;628641;42.596
14625;628641;15.547
14626;3689121;7.540
14627;744767;5.461
14628;5235122;7.540
14629;1275258;13.660
14630;1445895;5.468
14631;1445895;5.466
14632;1445895;5.465
14633;1445895;43.642
14634;1445895;43.641
14635;56478;41.512
14636;1641561;43.650
14637;1641561;43.647
14638;209159;44.397
14639;45434;44.393
14640;45434;44.398
14641;45434;43.642
14642;45434;43.641
14643;107109;388.501
14644;107109;388.499
14645;5975292;7.538
14646;5975292;7.540
14647;730482;45.536
14648;1642282;42.598
14649;38126;11.453
14650;38126;11.452
14651;38126;11.458
14652;38126;11.457
14653;38126;11.455
14654;5110395;7.540
14655;5110395;7.539
14656;1622243;44.390
14657;1622243;11.454
14658;1622243;51.670
14659;838025;7.541
14660;838025;7.540
14661;1743192;43.644
14662;1743192;43.650
14663;818941;8.483
14664;818941;8.481
14665;818941;34.425
14666;818941;13.664
14667;818941;13.654
14668;116408;34.426
14669;116408;34.427
14670;2198362;47.615
14671;2198362;5.462
14672;414;24.634
14673;414;24.640
14674;414;24.639
14675;147981;7.541
14676;112324;9.399
14677;4029226;7.540
14678;4642026;44.393
14679;4642026;44.391
14680;1276729;27.565
14681;1276729;27.551
14682;1276729;27.588
14683;1276729;27.571
14684;1276729;27.561
14685;106650;7.540
14686;3604334;44.390
14687;3604334;13.663
14688;3604334;13.658
14689;3604334;13.657
14690;10351;15.547
14691;10351;15.546
14692;10351;15.545
14693;5436071;44.391
14694;1540521;388.502
14695;1540521;388.499
14696;1540521;388.493
14697;3474905;44.391
14698;10939;47.614
14699;10939;34.421
14700;10939;34.420
14701;10939;34.417
14702;10939;29.533
14703;1661832;48.676
14704;1661832;48.684
14705;1661832;48.683
14706;2522589;7.541
14707;2522589;7.540
14708;2522589;7.539
14709;2832196;7.541
14710;3175024;7.541
14711;3175024;7.540
14712;2738360;388.510
14713;2738360;388.509
14714;2738360;388.508
14715;1039486;388.510
14716;1039486;388.493
14717;1039486;388.508
14718;816969;7.539
14719;816969;9.401
14720;5015933;41.515
14721;5015933;41.525
14722;5015933;41.514
14723;917377;11.459
14724;17554;46.476
14725;17554;7.540
14726;17554;7.539
14727;17554;13.658
14728;17554;13.657
14729;74204;388.493
14730;74204;388.495
14731;1505069;36.403
14732;1505069;48.684
14733;5455223;49.413
14734;862623;13.663
14735;364;27.553
14736;364;27.555
14737;1813980;33.440
14738;1813980;33.430
14739;1813980;388.503
14740;1813980;24.640
14741;1813980;24.639
14742;2405079;11.453
14743;2405079;11.455
14744;2405079;11.460
14745;2405079;44.394
14746;2405079;7.539
14747;826094;19.621
14748;826094;19.620
14749;84143;5.465
14750;172236;388.491
14751;172236;7.539
14752;172236;50.528
14753;2400221;7.540
14754;1343893;13.661
14755;1343893;13.660
14756;1343893;13.654
14757;1343893;34.418
14758;4460827;49.410
14759;4460827;49.415
14760;4460827;41.525
14761;4460827;50.528
14762;4460827;50.527
14763;1987234;44.391
14764;1553969;11.453
14765;1553969;11.455
14766;1553969;11.459
14767;5261783;7.540
14768;1975775;7.541
14769;2970848;41.517
14770;14803;42.598
14771;14803;42.597
14772;14803;42.600
14773;14803;42.599
14774;765815;39.444
14775;734062;50.528
14776;1478907;11.459
14777;4074;44.394
14778;4074;44.393
14779;4074;44.398
14780;4074;43.642
14781;4074;43.641
14782;3891;7.540
14783;3891;42.608
14784;3891;42.607
14785;1945128;388.506
14786;1945128;388.505
14787;1945128;388.494
14788;1945128;388.493
14789;1945128;388.507
14790;102079;42.600
14791;102079;42.599
14792;3025156;41.525
14793;8355;8.486
14794;8355;8.484
14795;8355;41.521
14796;1551050;13.662
14797;1551050;13.661
14798;1551050;13.663
14799;1551050;51.668
14800;1551050;51.671
14801;939441;8.486
14802;939441;8.483
14803;939441;8.481
14804;716670;388.493
14805;716670;388.495
14806;1517452;7.540
14807;1517452;7.539
14808;662749;44.398
14809;5428084;7.538
14810;5428084;7.541
14811;5428084;7.540
14812;5428084;7.539
14813;5982553;42.599
14814;1674008;42.599
14815;5765911;7.541
14816;5765911;7.539
14817;813481;13.663
14818;813481;11.460
14819;813481;7.540
14820;666326;7.540
14821;666326;7.539
14822;235256;41.517
14823;235256;27.568
14824;235256;27.567
14825;1331961;7.539
14826;4577192;11.453
14827;4577192;44.391
14828;4577192;7.541
14829;4577192;7.540
14830;4577192;7.539
14831;924735;388.504
14832;924735;388.492
14833;924735;388.507
14834;1250053;39.445
14835;3491512;7.541
14836;3491512;7.540
14837;193366;9.399
14838;4340567;7.540
14839;4340567;7.539
14840;1038800;39.441
14841;3122766;41.521
14842;3122766;9.399
14843;20183;11.453
14844;2599099;15.545
14845;1124245;8.485
14846;1124245;8.482
14847;1124245;8.479
14848;1587239;388.496
14849;2019923;27.582
14850;2019923;27.583
14851;2019923;27.588
14852;2019923;42.590
14853;2019923;42.606
14854;76492;9.399
14855;128614;24.634
14856;128614;24.636
14857;875441;11.459
14858;299934;41.518
14859;299934;34.426
14860;299934;42.599
14861;2279015;36.403
14862;4425313;39.443
14863;1726816;8.484
14864;1726816;8.478
14865;1726816;8.481
14866;1726816;388.499
14867;1726816;388.496
14868;1371614;44.391
14869;831759;8.486
14870;831759;8.485
14871;27551;47.616
14872;27551;47.615
14873;1585064;388.500
14874;1585064;388.499
14875;1585064;388.497
14876;1585064;8.482
14877;1585064;33.432
14878;147714;24.634
14879;147714;24.640
14880;147714;24.639
14881;575017;7.539
14882;27231;36.403
14883;27231;51.668
14884;124344;7.540
14885;124344;7.539
14886;4445660;7.540
14887;847624;45.536
14888;847624;41.525
14889;847624;41.512
14890;2580888;8.482
14891;2580888;8.480
14892;2580888;8.479
14893;4591428;42.594
14894;4591428;42.593
14895;1399702;44.393
14896;1399702;7.540
14897;1399702;7.539
14898;1399702;43.642
14899;1399702;43.641
14900;2211503;13.661
14901;2211503;388.508
14902;5194517;11.460
14903;2633104;7.541
14904;4029062;7.541
14905;4029062;7.540
14906;2331823;13.663
14907;622522;8.486
14908;622522;8.483
14909;622522;8.481
14910;2593843;44.390
14911;39627;41.526
14912;39627;42.592
14913;39627;42.591
14914;709451;11.459
14915;653732;7.540
14916;672965;41.517
14917;672965;5.462
14918;672965;5.465
14919;672965;27.573
14920;672965;27.572
14921;2093966;33.436
14922;2093966;24.639
14923;1093827;13.660
14924;223377;46.473
14925;2507171;11.458
14926;2507171;11.459
14927;2507171;7.541
14928;2507171;7.540
14929;2507171;7.539
14930;1247837;11.458
14931;1247837;11.459
14932;835624;5.462
14933;835624;388.510
14934;8501;43.647
14935;2106278;24.640
14936;788635;13.666
14937;5538543;7.539
14938;1416009;50.529
14939;1416009;50.528
14940;1416009;50.527
14941;681043;46.474
14942;1754708;48.681
14943;2470819;13.662
14944;3358328;11.459
14945;804257;43.648
14946;895209;48.684
14947;895209;48.683
14948;2088476;41.518
14949;2088476;41.517
14950;2088476;41.515
14951;2088476;41.514
14952;2088476;41.511
14953;3432526;7.540
14954;3432526;9.399
14955;48090;7.541
14956;48090;7.540
14957;1450583;13.662
14958;2000516;11.459
14959;1607011;34.424
14960;2201214;388.509
14961;2201214;388.508
14962;2201214;24.639
14963;277052;8.484
14964;277052;36.403
14965;4973794;11.459
14966;832814;8.486
14967;832814;34.426
14968;1578165;7.538
14969;15848;42.590
14970;15848;42.589
14971;995466;15.547
14972;995466;15.546
14973;995466;33.433
14974;995466;33.432
14975;5931909;39.444
14976;1146891;27.571
14977;1146891;27.577
14978;1146891;27.576
14979;2631599;7.540
14980;2631599;7.539
14981;137698;43.644
14982;48478;8.486
14983;48478;8.483
14984;48478;8.481
14985;726213;8.483
14986;726213;8.481
14987;1690466;11.453
14988;1690466;11.456
14989;1690466;11.460
14990;1690466;11.459
14991;2098095;13.659
14992;2098095;13.658
14993;670351;19.621
14994;670351;19.620
14995;670351;19.623
14996;670351;24.640
14997;39342;388.493
14998;39342;388.495
14999;3549776;44.393
15000;3549776;7.540
15001;3549776;7.539
15002;1725298;11.453
15003;1725298;7.541
15004;2142115;33.431
15005;1059;42.594
15006;1059;42.593
15007;1059;41.513
15008;835684;7.540
15009;835684;7.539
15010;1834129;50.528
15011;1198980;13.660
15012;2131829;11.453
15013;2131829;7.540
15014;2131829;7.539
15015;1961612;388.501
15016;1961612;388.500
15017;65617;48.676
15018;65617;48.684
15019;65617;48.683
15020;1302718;13.661
15021;1302718;13.660
15022;3420126;7.540
15023;3620023;41.515
15024;115300;47.611
15025;115300;47.617
15026;1466894;7.540
15027;1466894;7.539
15028;906707;13.662
15029;2479510;13.660
15030;2479510;13.663
15031;2660772;8.486
15032;2660772;8.485
15033;2660772;8.483
15034;2660772;8.481
15035;555034;42.596
15036;555034;42.595
15037;555034;41.515
15038;555034;41.514
15039;93090;41.518
15040;93090;42.598
15041;93090;42.597
15042;93090;42.599
15043;18248;8.484
15044;18248;8.478
15045;18248;8.482
15046;18248;8.480
15047;1494240;8.486
15048;1494240;8.485
15049;1494240;8.484
15050;1494240;7.540
15051;1775697;7.540
15052;1775697;7.539
15053;146354;8.486
15054;146354;8.483
15055;146354;8.481
15056;1093383;7.541
15057;1093383;11.459
15058;2065779;7.540
15059;2741564;7.541
15060;2741564;11.459
15061;1702372;15.548
15062;1702372;15.546
15063;1702372;15.545
15064;4455963;7.540
15065;4438366;42.596
15066;100890;13.663
15067;5536339;388.510
15068;762254;42.596
15069;762254;42.595
15070;762254;41.515
15071;2613227;42.600
15072;2613227;42.599
15073;1024930;24.639
15074;222002;42.596
15075;222002;42.595
15076;222002;19.625
15077;222002;19.624
15078;2281999;15.544
15079;89974;27.550
15080;89974;27.551
15081;89974;41.517
15082;1978;7.539
15083;1978;9.401
15084;1978;9.400
15085;1622990;33.440
15086;1214034;7.539
15087;1214034;8.481
15088;1962021;47.613
15089;1962021;47.612
15090;1962021;47.619
15091;1962021;13.659
15092;1962021;13.655
15093;183196;42.606
15094;183196;42.605
15095;183196;41.511
15096;2710152;7.540
15097;5970851;11.453
15098;5970851;11.458
15099;5970851;11.459
15100;779942;5.468
15101;779942;5.462
15102;779942;5.465
15103;1455438;7.540
15104;1455438;7.539
15105;956245;388.500
15106;956245;388.499
15107;956245;47.612
15108;956245;47.611
15109;1313772;34.426
15110;544242;7.539
15111;40477;42.599
15112;40477;24.639
15113;2938831;24.639
15114;1038593;47.612
15115;5417005;7.540
15116;5732533;11.459
15117;6023237;7.540
15118;3517773;45.535
15119;84070;13.662
15120;84070;13.659
15121;4095922;45.536
15122;2429006;45.535
15123;2473032;44.391
15124;556447;7.539
15125;1793978;29.533
15126;1793978;8.483
15127;1793978;42.602
15128;1793978;24.640
15129;1793978;24.639
15130;803966;48.679
15131;803966;48.684
15132;803966;48.683
15133;2905458;44.393
15134;2905458;11.457
15135;113033;44.391
15136;80790;11.452
15137;80790;11.458
15138;80790;11.460
15139;1516877;7.539
15140;2552494;7.540
15141;2552494;7.539
15142;1440751;13.660
15143;1440751;13.664
15144;1440751;13.663
15145;1440751;11.459
15146;9593;7.539
15147;4604636;7.540
15148;4604636;7.539
15149;4604636;11.459
15150;2756283;49.408
15151;2080945;388.499
15152;2080945;24.639
15153;145405;44.391
15154;5272;34.422
15155;5272;34.426
15156;5272;34.424
15157;5272;47.616
15158;5272;15.545
15159;633843;33.433
15160;633843;33.432
15161;633843;33.431
15162;241482;47.611
15163;241482;47.617
15164;241482;45.537
15165;241482;13.663
15166;241482;13.655
15167;11109;27.569
15168;11109;27.568
15169;3127436;13.661
15170;3127436;13.660
15171;3127436;13.659
15172;5820789;7.539
15173;2228116;388.492
15174;2228116;388.491
15175;2228116;388.495
15176;2228116;41.513
15177;2228116;42.593
15178;1394052;39.441
15179;600071;42.602
15180;600071;42.601
15181;600071;41.520
15182;600071;41.525
15183;1600700;46.472
15184;1600700;46.477
15185;1600700;8.481
15186;179301;7.540
15187;179301;7.539
15188;116698;34.422
15189;116698;34.424
15190;116698;27.574
15191;116698;48.684
15192;1110062;9.399
15193;4583660;44.393
15194;4583660;44.391
15195;5592895;24.634
15196;5592895;24.633
15197;5592895;24.636
15198;5592895;24.635
15199;2243802;11.453
15200;2243802;11.459
15201;1282295;7.539
15202;5159520;7.539
15203;491183;13.663
15204;952436;41.513
15205;189898;5.462
15206;5410332;44.391
15207;1146175;8.484
15208;1146175;7.541
15209;1146175;7.540
15210;1146175;7.539
15211;962687;8.484
15212;962687;8.481
15213;962687;388.499
15214;962687;39.441
15215;962687;13.658
15216;2771942;51.670
15217;2771942;51.668
15218;2771942;51.667
15219;2771942;51.671
15220;149028;388.501
15221;149028;388.499
15222;2373708;13.663
15223;2373708;42.594
15224;2373708;42.593
15225;51900;27.581
15226;51900;27.580
15227;51900;42.589
15228;51900;48.684
15229;51900;48.683
15230;888182;7.541
15231;2864568;13.661
15232;3168859;34.422
15233;3168859;34.423
15234;3168859;42.590
15235;3168859;42.589
15236;1068834;388.508
15237;1068834;24.640
15238;3388901;388.499
15239;835368;41.521
15240;835368;8.478
15241;835368;8.480
15242;3517384;50.528
15243;3072286;7.541
15244;2101463;7.541
15245;2101463;7.540
15246;2101463;7.539
15247;1082;7.540
15248;1082;7.539
15249;3249418;27.558
